x;y;z;id
-131,8519268;-549,783002;70,20923168;2
535,9668044;87,38131365;152,1733899;2
-457,9806564;258,2554487;-116,4955885;2
562,9304588;76,5863425;29,89472287;2
-541,1823875;254,9821268;4,382577342;2
-310,4910828;-71,10122481;-497,7127073;2
160,3856334;259,8720775;472,4797267;2
-207,2000152;-232,973071;-151,1584932;2
-402,7115612;-225,6613002;-181,0417563;2
213,1569833;-158,0170784;502,4313096;2
-40,76111438;596,3097254;-24,91187253;2
-234,1681084;-304,3248203;102,4976113;2
-333,48237;454,4653049;-181,4652055;2
552,5106618;-130,9021404;64,39858987;2
22,16711724;484,2283656;-184,8054683;2
352,1350762;412,0283612;206,0342068;2
-199,5871707;-349,149026;-155,0612402;2
-333,8422199;264,9073289;260,6476684;2
397,4636399;-192,8159635;-137,774117;2
-313,5124921;-312,675956;402,2788195;2
492,5924392;-70,47534481;-195,9352653;2
482,6831343;-204,2075699;155,0631993;2
347,8905835;334,9670346;238,2322258;2
-449,9087624;201,8876643;323,1898334;2
-314,2012185;-419,4410592;-196,8449479;2
381,6023489;-185,8012497;-182,9923045;2
-580,5965351;-31,74359884;-73,61548577;2
523,6327029;-107,6860615;18,78069746;2
582,9639204;71,37895304;0,988384243;2
-446,5653506;-73,70010389;128,3088574;2
572,4788153;133,0186369;79,80718651;2
510,0676183;286,6012728;-113,5082954;2
485,2836292;-309,8915189;-7,536026978;2
-122,8624608;280,7315122;-126,7282201;2
3,213039692;599,243097;-4,466053864;2
446,8078064;275,7791404;-60,32376501;2
-129,945958;394,5065888;-266,0327083;2
26,19666662;564,3922659;-61,67722353;2
100,5026825;-238,3261914;501,0879089;2
125,2735441;529,1508974;-43,05222969;2
-284,0968545;-205,6014866;-467,6827453;2
-290,0855212;-507,8269366;105,1201373;2
491,5949196;249,1900419;-118,3072879;2
-558,2943516;212,0684565;-33,14346639;2
-431,6064323;191,3265352;-353,4957493;2
240,8187462;269,5154485;418,6433713;2
46,02440586;423,7869047;-396,411712;2
-229,4904356;421,1271618;103,0069893;2
-26,13027859;411,2435599;278,0874349;2
36,43316841;35,27556871;-163,062643;2
-500,7419894;-262,5797006;-82,98342268;2
-70,06632462;200,6548339;353,9381942;2
410,009413;308,3876685;60,68917699;2
425,2577266;391,952991;80,60957446;2
-534,0190211;17,38545139;-161,9948896;2
-442,4270958;266,679746;-262,9364638;2
-92,51416633;-480,0743034;-286,8843613;2
325,9873783;313,7121974;-5,919273396;2
-260,5210343;-283,3895681;17,75111894;2
518,7456345;7,079356426;-59,17912601;2
-10,05561948;129,2182239;31,26460767;2
143,3150978;228,0256704;-455,3309335;2
-195,063372;-82,14523863;184,1786274;2
400,2953108;65,14866126;-299,4703934;2
-509,412292;-166,9251628;-235,7113291;2
-414,0754737;11,50242603;-129,4073759;2
327,6839862;-182,0289585;-308,2762263;2
-139,592539;-210,4620533;-527,587049;2
-412,5550054;-264,1186708;44,78683171;2
-509,6761672;119,3078556;281,9013936;2
285,6034035;-110,0694559;-251,8481272;2
113,4570823;548,4500432;-183,686125;2
-400,8541209;-419,1729844;-116,8599031;2
271,1146485;-109,7026501;-139,6541652;2
119,378133;-189,4343601;-277,9971971;2
493,3730842;219,5687248;215,4630965;2
-515,5628705;-260,3012971;-1,017172612;2
27,30960511;109,1914601;103,0711902;2
-160,0970982;-354,4700632;-440,8651043;2
-308,1621861;-51,56064222;366,9020623;2
-123,9452848;-232,7097837;-82,51291633;2
-238,2361989;-148,8624207;447,5817802;2
-547,9394322;132,7377337;-122,5816963;2
134,4685455;-299,0673237;-413,5070941;2
-186,3274447;-346,1878934;348,7452572;2
-249,9466832;111,5879197;-21,78062266;2
119,3244958;335,4356803;471,9130741;2
-544,4294002;-196,8435201;-84,05441895;2
544,9991092;-198,1381853;145,1340531;2
-370,686101;-286,4667684;-58,7445567;2
-25,3142531;108,6103742;353,6324169;2
256,2360465;-527,7904969;77,94120941;2
-390,23606;387,2230093;-45,83225637;2
578,559401;44,47299235;12,25858001;2
-61,5910504;513,1819553;-266,7118662;2
35,10799287;-429,0057465;304,5500107;2
-357,5377883;325,0326482;-322,7455656;2
-28,95833747;37,61895875;-55,90267098;2
-328,026176;71,85978957;280,6740308;2
276,2638271;-200,8648145;-98,85869182;2
-385,4956666;-324,9178269;-53,88828238;2
-121,2375225;547,3920832;31,75176873;2
-61,58274701;186,6816457;-392,0159603;2
520,9603102;293,3854324;39,33125377;2
532,9623308;50,7436071;1,503267113;2
419,3194519;-401,7223418;3,126301293;2
556,1133217;-120,0061579;161,7743893;2
-309,6940949;127,3069909;217,8809623;2
-229,4011935;394,5417852;306,3521954;2
370,3423189;-149,4595713;-294,9126253;2
-422,1764987;-279,7871424;216,6976016;2
413,3579171;39,53639265;138,8176273;2
326,0282138;-1,505689026;-255,8164739;2
-410,3507789;244,8194557;57,18970382;2
471,9345194;364,4712488;-2,33345012;2
196,2004904;-441,387784;-182,9766809;2
-417,6123057;-123,4743475;-21,03870778;2
-75,87380195;365,7570721;-187,5057335;2
-517,697332;169,2778837;-98,33951534;2
-586,6287852;-96,81993172;-47,45348474;2
-303,3779154;381,5995772;191,6354777;2
-580,8139175;-96,09133995;3,558757607;2
-264,7542159;249,1721155;-476,2230591;2
-153,3915463;-73,15925242;466,1207286;2
595,5063659;-22,43676302;-39,83245861;2
-34,31152655;-488,4776406;88,25071881;2
-430,6686639;115,0419228;369,9603386;2
414,1842426;-138,4061433;-360,8780312;2
412,1382128;-365,9308767;-132,7599263;2
146,8448033;-558,9427004;70,00323558;2
270,3411835;-97,1527335;463,2155669;2
-186,2334201;184,1821607;377,7072946;2
-71,74506197;-435,8545378;-63,43265753;2
194,8457759;246,7451799;-202,3597509;2
125,821891;-525,0323461;-199,7033361;2
66,68254919;581,9710263;69,74692294;2
413,8314022;-148,9852255;-21,80961835;2
253,812235;437,3009093;-172,5294398;2
-32,33191855;-214,0453805;-254,7374896;2
-527,0255425;138,3845076;-239,8951713;2
-304,2601995;-150,8747273;-182,0180226;2
213,8739919;-281,8506581;-310,5838103;2
530,7178949;223,202976;2,960124881;2
-165,5573574;-436,2354824;-184,7430388;2
384,330472;319,7505612;67,19028802;2
-379,3229635;-460,2028804;-49,33218004;2
-471,7552685;334,3994321;93,87494878;2
-347,740408;199,3760601;-153,6456975;2
480,0671238;-271,3570038;-31,87541832;2
-64,0939652;-312,9271009;400,2282206;2
588,6864457;59,21375396;19,22804594;2
-91,98256927;247,49812;95,53663066;2
-327,0917041;-416,479486;-275,3060512;2
523,6875423;270,6715281;-63,69079953;2
579,4662897;-52,50278661;100,3176936;2
311,3539774;-105,9221719;244,0404017;2
20,67918889;561,2850355;159,3219806;2
-305,0534187;282,7407783;-92,62269813;2
542,9998462;-186,2942086;168,3199875;2
213,0807647;388,4646349;-68,4460461;2
193,5911019;-141,1976965;-528,127807;2
-103,6470138;-475,0412498;231,5823083;2
-403,287427;80,77975518;-118,5440236;2
175,5891658;-61,03829125;-178,3208297;2
307,8152002;-335,3726125;254,8188643;2
252,9764235;280,212359;-46,02451607;2
455,7498808;-168,622906;-13,87436142;2
-142,0901771;371,2643005;36,87913804;2
-405,5067477;-13,69395582;-16,44663341;2
-463,5396992;85,81634051;-271,8908739;2
297,4155826;231,2044605;292,278531;2
-180,7019421;-296,3130545;-41,14890803;2
114,1602569;575,760754;33,98025759;2
-596,8345407;-35,86202665;-27,22985908;2
-88,19489731;143,3242548;-246,8922624;2
-564,9799305;39,55476557;-109,5559518;2
-223,7672746;153,2611748;529,8245776;2
-468,6407399;-273,1889431;177,7196994;2
80,60902432;280,0061228;-279,1810055;2
496,4045637;44,82591596;-225,2061092;2
228,9290085;158,5159511;-185,5602187;2
459,6207747;-83,70586515;341,8094769;2
-16,24681028;229,6261118;383,4875677;2
24,45831774;-55,16286427;-15,67801013;2
134,7973589;341,2302319;-266,148171;2
361,2206005;-37,00778473;-424,8302164;2
-356,8322514;73,35932234;275,705665;2
33,48314222;-248,8159539;-231,9143636;2
483,0371694;21,39206515;325,3617853;2
185,1679059;121,214872;539,9336539;2
-589,845668;-97,92413111;-0,367641096;2
-220,2329401;-171,9558335;-446,6047081;2
31,96395943;389,5840446;-276,1566136;2
286,3823684;-334,2488618;-195,2341559;2
187,3001483;-225,9802171;-102,5876744;2
235,4771018;513,9384385;124,3342684;2
-78,05680549;275,6219884;25,48903859;2
452,0394813;-299,6319952;139,7100172;2
-541,5945453;65,47785454;116,4839205;2
542,5766554;205,2738125;46,03770862;2
-11,64729567;384,6223243;-344,9192714;2
513,4736331;21,43546689;254,8543368;2
-290,9510594;218,8789238;-299,7582859;2
-442,0143913;-120,4448428;-267,2794364;2
57,96336131;406,1063405;-190,2048348;2
98,26529184;-85,29296569;-448,0194396;2
588,6277556;17,08691072;86,56009593;2
544,3062069;-140,1862067;42,31365034;2
-96,45952592;70,78228327;358,5230122;2
-457,8844721;-145,0460013;172,8588154;2
-243,6280109;-321,7417524;-34,41362039;2
-5,262266938;118,8037042;-130,4217835;2
-453,0147987;-165,4280845;320,541058;2
113,3355279;-128,8981327;518,2075024;2
-78,63373328;-20,46433407;-419,2040315;2
572,2979313;158,0009262;61,99342096;2
477,214014;237,9007473;261,2291707;2
15,35406718;-339,3946668;-459,1193094;2
-382,5566858;292,4628534;-312,8328283;2
-74,28935599;366,2544935;224,4834127;2
-171,4447788;-19,80384873;-346,3409377;2
-8,058862668;494,1429737;179,3907028;2
-6,775147934;-545,3308584;-79,52547402;2
-453,901919;200,8014398;68,76207044;2
425,829875;-196,8751556;-366,7058426;2
488,6080974;-14,12175455;-343,4991564;2
424,1792788;-276,2426971;170,2877988;2
27,37971079;156,3991799;453,6138187;2
142,2299447;-247,5413079;-527,4906778;2
-377,6688636;-393,8720419;-37,55812626;2
-469,4691807;182,4844653;186,4182467;2
-171,9174704;91,74983642;14,75659348;2
419,4185296;-22,47820411;-281,6415989;2
-452,8586486;17,22736973;-30,31381042;2
240,0310898;-276,9226281;345,7878531;2
442,2897843;-300,5347948;175,9868341;2
326,1535602;-398,9330728;-38,21309253;2
468,3938781;297,6434364;-102,5125443;2
15,83290156;501,2675075;124,5683336;2
-345,4779712;-79,86178855;-81,49772169;2
-271,6059635;-187,1684682;-395,6653841;2
150,5350566;-354,8593847;373,8235147;2
-250,5911205;-458,7396454;17,31134205;2
-50,16937936;234,5092595;244,3731081;2
110,5163746;-172,9700642;-192,0774377;2
248,6524288;-14,46170884;-422,7359899;2
146,0014455;-138,7284881;-253,268664;2
-135,5440694;257,1150258;-32,17250878;2
-354,5198486;-176,0855233;-93,79141928;2
-376,7239295;-53,30488354;-339,6009729;2
18,1804969;96,52219473;470,10223;2
236,4223874;-498,6462652;-94,73735178;2
177,8612318;-196,3740473;-462,4673869;2
481,8916088;218,5013798;-0,371532649;2
174,8832894;226,6901976;418,4780207;2
172,6962886;391,2074508;-89,81627519;2
324,6795645;-391,7104837;7,218714571;2
-574,0611747;-158,5714517;15,76012708;2
-529,8372491;-8,897685624;-107,1060925;2
-490,0517332;-67,03728059;104,0683709;2
459,3687342;-108,4707226;-148,3217517;2
218,6327591;466,8016219;23,17851113;2
2,493883856;438,4676578;167,7179359;2
44,26219231;-376,5898445;204,3707501;2
109,6718062;469,960339;-326,9815462;2
139,1712463;-435,687816;-299,4098816;2
452,0920029;158,4757878;-182,4078368;2
-591,0530135;-97,28157597;-26,71019956;2
91,35828288;236,4249418;148,1364546;2
-298,2975972;475,1449006;10,47525201;2
-306,0903593;-103,8446265;311,9127355;2
458,3923602;338,0325919;27,33744755;2
564,3605084;-38,48452207;36,11674484;2
-160,3645091;85,37772035;94,03234582;2
-595,064513;10,00086979;57,13954842;2
-15,76068867;385,2017442;-112,5954378;2
-93,99854187;-578,118247;-118,0855574;2
234,5216199;255,0404197;-116,3512392;2
556,6795561;37,34522689;143,2894446;2
-356,9393341;429,7509793;-23,34269185;2
577,7557609;-67,1049004;29,89396284;2
-557,7415285;80,22274772;33,09071218;2
589,9131641;-42,03263885;-99,9714108;2
-598,9386759;-8,403047489;-28,2862426;2
-250,8665722;-488,0511232;150,1420119;2
47,15614803;72,42066153;-187,8517652;2
-550,6346161;-46,51782122;118,2837114;2
316,4231742;181,8141006;-147,3289669;2
-578,560613;-155,451486;14,10995853;2
-77,64761411;200,5344169;114,3907309;2
-95,73442787;-324,6549044;-59,88442847;2
-515,6782432;-135,8114636;-86,92799782;2
-300,014404;0,201284311;142,5243329;2
450,8375622;58,99660598;-316,196601;2
574,8305856;-40,46318396;128,9517973;2
-489,8790113;34,84918567;305,6330542;2
315,925088;-490,1921413;-38,20738856;2
-568,5301504;-170,3066655;68,40559087;2
464,7607503;125,2730924;-314,7207652;2
-498,7916032;-107,998036;266,5321831;2
555,0237061;45,81334271;-61,52248147;2
114,6125405;-403,7631611;-268,2986031;2
169,522809;113,458646;-175,0883843;2
156,1087073;127,8041273;-129,5351871;2
-100,8400926;285,9815688;269,2984727;2
495,7030504;200,2863311;-85,13639613;2
330,5128;16,02860308;-419,0438364;2
-523,6914254;43,84762423;139,2602114;2
279,1728848;455,0960963;11,58331252;2
591,3190464;97,06237738;-15,56149345;2
-129,2202213;-350,6864125;375,0497346;2
16,45509414;-518,1577005;-236,181914;2
94,29070093;-552,4086087;160,8738522;2
189,8995229;-181,8160616;449,5704934;2
474,1116361;300,2249301;12,74446355;2
556,9089532;-183,1385716;63,68766167;2
518,8037639;234,4883108;173,5625164;2
440,374893;211,8436856;-342,2537315;2
138,9985655;96,22304932;432,9342373;2
-516,9303806;120,716327;47,25882768;2
504,1740526;-19,09947112;51,22235208;2
595,0689317;-21,71332855;58,33962845;2
285,5222717;-421,6065071;6,245911792;2
73,12940899;515,9368369;173,2064302;2
-591,3613622;-6,481620314;84,25288466;2
557,7897255;41,52582599;110,1795033;2
-295,7348669;-460,3974341;-170,5637591;2
226,8088267;-214,492008;148,8781478;2
194,3889976;-306,8327471;456,7301835;2
299,8562546;70,1331745;474,3933485;2
239,4808791;-423,9329597;-3,021548692;2
527,3881012;-224,2048173;129,6465106;2
-205,1177664;120,715804;-426,2615785;2
-253,6491699;-112,4258433;323,6945167;2
-556,7982478;86,87393559;137,0997051;2
-338,3213122;433,8324861;230,9284529;2
